sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder|order
984|8|5|343.284|9|39.99|199.99|1419.91|4|39.99|199.99|639.96|1|y|?|?|?|?|?|?|?|?|?|n
985|8|5|73.433|3|49.9|49.9|149.7|1|49.9|49.9|49.9|?|?|?|?|?|?|?|?|?|?|?|n
985|8|5|139.41|3|49.9|49.9|149.7|1|49.9|49.9|49.9|1|y|completely orderable|?|?|?|?|?|?|?|?|n
985|8|5|181.359|3|49.9|49.9|149.7|1|49.9|49.9|49.9|2|y|completely orderable|?|?|?|?|?|?|?|?|n
986|8|5|132.532|4|59.99|76.45|289.34|1|76.45|76.45|76.45|?|?|?|466|300|471|0|1|41|2|37|y
986|8|5|154.51|4|59.99|76.45|289.34|1|76.45|76.45|76.45|2|y|completely orderable|466|300|471|0|1|41|2|37|y
986|8|5|199.926|4|59.99|76.45|289.34|1|76.45|76.45|76.45|2|y|completely orderable|466|300|471|0|1|41|2|37|y
986|8|5|219.011|4|59.99|76.45|289.34|1|76.45|76.45|76.45|2|y|completely orderable|466|300|471|0|1|41|2|37|y
986|8|5|253.315|4|59.99|76.45|289.34|1|76.45|76.45|76.45|?|y|completely orderable|466|300|471|0|1|41|2|37|y
986|8|5|261.011|4|59.99|76.45|289.34|1|76.45|76.45|76.45|4|y|completely orderable|466|300|471|0|1|41|2|37|y
986|8|5|295.24|4|59.99|76.45|289.34|1|76.45|76.45|76.45|?|y|completely orderable|466|300|471|0|1|41|2|37|y
987|8|5|21.482|3|79.99|79.99|239.97|1|79.99|79.99|79.99|?|?|?|467|600|528|8|2|26|2|158|y
987|8|5|85.031|5|54.99|79.99|349.95|2|54.99|79.99|134.98|?|?|?|467|600|528|8|2|26|2|158|y
987|8|5|518.629|12|12.99|79.99|528.88|3|39.99|79.99|174.97|?|?|?|467|600|528|8|2|26|2|158|y
987|8|5|655.829|16|12.99|79.99|640.84|4|27.99|79.99|202.96|?|?|?|467|600|528|8|2|26|2|158|y
987|8|5|1866.79|16|12.99|79.99|640.84|4|27.99|79.99|202.96|1|y|completely orderable|467|600|528|8|2|26|2|158|y
987|8|5|1939.674|16|12.99|79.99|640.84|4|27.99|79.99|202.96|2|y|completely orderable|467|600|528|8|2|26|2|158|y
987|8|5|2265.827|16|12.99|79.99|640.84|4|27.99|79.99|202.96|2|y|completely orderable|467|600|528|8|2|26|2|158|y
987|8|5|2290.823|16|12.99|79.99|640.84|4|27.99|79.99|202.96|?|y|completely orderable|467|600|528|8|2|26|2|158|y
987|8|5|2308.233|16|12.99|79.99|640.84|4|27.99|79.99|202.96|4|y|completely orderable|467|600|528|8|2|26|2|158|y
987|8|5|2345.964|16|12.99|79.99|640.84|4|27.99|79.99|202.96|?|y|completely orderable|467|600|528|8|2|26|2|158|y
988|8|5|14.867|3|9.99|9.99|29.97|1|9.99|9.99|9.99|?|?|?|468|300|455|0|0|35|1|36|y
988|8|5|53.05|6|9.99|9.99|59.94|2|9.99|9.99|19.98|?|?|?|468|300|455|0|0|35|1|36|y
988|8|5|174.007|8|9.99|79.99|219.92|3|9.99|79.99|99.97|?|?|?|468|300|455|0|0|35|1|36|y
988|8|5|232.157|9|9.99|79.99|234.91|3|9.99|79.99|99.97|1|y|completely orderable|468|300|455|0|0|35|1|36|y
988|8|5|281.304|10|9.99|79.99|294.9|3|9.99|79.99|99.97|1|y|completely orderable|468|300|455|0|0|35|1|36|y
988|8|5|355.537|10|9.99|79.99|294.9|3|9.99|79.99|99.97|2|y|completely orderable|468|300|455|0|0|35|1|36|y
988|8|5|484.232|10|9.99|79.99|294.9|3|9.99|79.99|99.97|2|y|completely orderable|468|300|455|0|0|35|1|36|y
988|8|5|522.853|10|9.99|79.99|294.9|3|9.99|79.99|99.97|?|y|completely orderable|468|300|455|0|0|35|1|36|y
988|8|5|563.673|10|9.99|79.99|294.9|3|9.99|79.99|99.97|4|y|completely orderable|468|300|455|0|0|35|1|36|y
988|8|5|610.305|10|9.99|79.99|294.9|3|9.99|79.99|99.97|?|y|completely orderable|468|300|455|0|0|35|1|36|y
989|8|5|714.283|4|49.99|119.99|279.96|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?|y
989|8|5|881.536|4|49.99|119.99|279.96|1|49.99|49.99|49.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
989|8|5|1484.216|4|49.99|119.99|279.96|1|49.99|49.99|49.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
989|8|5|1523.537|4|49.99|119.99|279.96|1|49.99|49.99|49.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
989|8|5|1610.711|4|49.99|119.99|279.96|1|49.99|49.99|49.99|4|y|completely orderable|?|?|?|?|?|?|?|?|y
989|8|5|1691.918|4|49.99|119.99|279.96|1|49.99|49.99|49.99|5|y|completely orderable|?|?|?|?|?|?|?|?|y
989|8|5|2780.774|4|49.99|119.99|279.96|1|49.99|49.99|49.99|4|y|completely orderable|?|?|?|?|?|?|?|?|y
989|8|5|2858.067|4|49.99|119.99|279.96|1|49.99|49.99|49.99|5|y|completely orderable|?|?|?|?|?|?|?|?|y
990|8|5|28.325|3|39.96|39.96|119.88|1|39.96|39.96|39.96|?|?|?|469|600|561|38|5|45|1|249|n
990|8|5|78.78|7|39.96|45.95|297.69|2|39.96|45.95|85.91|?|?|?|469|600|561|38|5|45|1|249|n
990|8|5|213.168|11|39.96|59.95|523.49|3|39.96|59.95|145.86|?|?|?|469|600|561|38|5|45|1|249|n
990|8|5|286.119|17|19.95|59.95|683.19|4|19.95|59.95|165.81|?|?|?|469|600|561|38|5|45|1|249|n
990|8|5|315.935|19|19.95|59.95|723.09|5|19.95|59.95|185.76|?|?|?|469|600|561|38|5|45|1|249|n
990|8|5|395.635|22|19.95|59.95|782.94|6|19.95|59.95|205.71|?|?|?|469|600|561|38|5|45|1|249|n
990|8|5|420.244|22|19.95|59.95|782.94|6|19.95|59.95|205.71|1|y|completely orderable|469|600|561|38|5|45|1|249|n
991|8|5|511.058|15|249.0|359.0|1907.96|1|349.99|349.99|349.99|?|?|?|470|800|70|224|1|45|2|10|y
991|8|5|1081.409|27|24.99|359.0|2198.72|1|349.99|349.99|349.99|1|y|completely orderable|470|800|70|224|1|45|2|10|y
991|8|5|1098.785|27|24.99|359.0|2198.72|1|349.99|349.99|349.99|1|y|completely orderable|470|800|70|224|1|45|2|10|y
991|8|5|1129.308|27|24.99|359.0|2198.72|1|349.99|349.99|349.99|?|y|completely orderable|470|800|70|224|1|45|2|10|y
991|8|5|1153.821|27|24.99|359.0|2198.72|1|349.99|349.99|349.99|4|y|completely orderable|470|800|70|224|1|45|2|10|y
991|8|5|1171.428|27|24.99|359.0|2198.72|1|349.99|349.99|349.99|?|y|completely orderable|470|800|70|224|1|45|2|10|y
991|8|5|1179.557|27|24.99|359.0|2198.72|1|349.99|349.99|349.99|4|y|completely orderable|470|800|70|224|1|45|2|10|y
991|8|5|1192.374|27|24.99|359.0|2198.72|1|349.99|349.99|349.99|?|y|completely orderable|470|800|70|224|1|45|2|10|y
992|8|5|78.595|2|14.99|14.99|29.98|1|14.99|14.99|14.99|?|?|?|?|?|?|?|?|?|?|?|y
992|8|5|509.942|3|7.99|14.99|37.97|1|14.99|14.99|14.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
992|8|5|679.943|3|7.99|14.99|37.97|1|14.99|14.99|14.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
992|8|5|720.198|3|7.99|14.99|37.97|1|14.99|14.99|14.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
992|8|5|770.248|3|7.99|14.99|37.97|1|14.99|14.99|14.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
992|8|5|797.022|3|7.99|14.99|37.97|1|14.99|14.99|14.99|4|y|completely orderable|?|?|?|?|?|?|?|?|y
992|8|5|829.741|3|7.99|14.99|37.97|1|14.99|14.99|14.99|5|y|completely orderable|?|?|?|?|?|?|?|?|y
993|8|5|16.051|2|99.99|99.99|199.98|1|99.99|99.99|99.99|?|?|?|471|12900|565|533|24|72|2|10|y
993|8|5|88.499|4|9.99|99.99|219.96|2|9.99|99.99|109.98|?|?|?|471|12900|565|533|24|72|2|10|y
993|8|5|137.069|6|9.99|99.99|239.94|3|9.99|99.99|119.97|?|?|?|471|12900|565|533|24|72|2|10|y
993|8|5|184.429|8|9.99|99.99|259.92|4|9.99|99.99|129.96|?|?|?|471|12900|565|533|24|72|2|10|y
993|8|5|228.739|10|3.99|99.99|267.9|5|3.99|99.99|133.95|?|?|?|471|12900|565|533|24|72|2|10|y
993|8|5|297.664|13|3.99|99.99|312.87|6|3.99|99.99|148.94|?|?|?|471|12900|565|533|24|72|2|10|y
993|8|5|461.109|16|3.99|99.99|351.84|7|3.99|99.99|161.93|?|?|?|471|12900|565|533|24|72|2|10|y
993|8|5|573.541|19|3.99|99.99|396.81|8|3.99|99.99|176.92|?|?|?|471|12900|565|533|24|72|2|10|y
993|8|5|585.349|19|3.99|99.99|396.81|8|3.99|99.99|176.92|3|y|completely orderable|471|12900|565|533|24|72|2|10|y
993|8|5|842.077|19|3.99|99.99|396.81|8|3.99|99.99|176.92|4|y|completely orderable|471|12900|565|533|24|72|2|10|y
993|8|5|950.165|19|3.99|99.99|396.81|8|3.99|99.99|176.92|1|y|completely orderable|471|12900|565|533|24|72|2|10|y
993|8|5|1125.406|19|3.99|99.99|396.81|8|3.99|99.99|176.92|3|y|completely orderable|471|12900|565|533|24|72|2|10|y
993|8|5|1153.885|19|3.99|99.99|396.81|8|3.99|99.99|176.92|4|y|completely orderable|471|12900|565|533|24|72|2|10|y
993|8|5|1184.231|19|3.99|99.99|396.81|8|3.99|99.99|176.92|5|y|completely orderable|471|12900|565|533|24|72|2|10|y
994|8|5|78.857|4|14.99|14.99|29.98|1|14.99|14.99|14.99|?|?|?|472|800|588|24|9|43|1|201|n
995|8|5|21.148|3|39.99|39.99|79.98|1|39.99|39.99|39.99|?|?|?|?|?|?|?|?|?|?|?|y
995|8|5|30.437|3|39.99|39.99|79.98|1|39.99|39.99|39.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
995|8|5|45.283|3|39.99|39.99|79.98|1|39.99|39.99|39.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
995|8|5|55.124|3|39.99|39.99|79.98|1|39.99|39.99|39.99|4|y|completely orderable|?|?|?|?|?|?|?|?|y
995|8|5|120.038|3|39.99|39.99|79.98|1|39.99|39.99|39.99|5|y|completely orderable|?|?|?|?|?|?|?|?|y
996|8|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|47|300|537|5|0|53|1|32|n
996|8|5|7.932|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|y|completely orderable|47|300|537|5|0|53|1|32|n
997|8|5|89.963|4|14.99|24.99|89.96|1|24.99|24.99|24.99|?|?|?|?|?|?|?|?|?|?|?|y
997|8|5|1284.648|12|12.99|24.99|102.95|1|24.99|24.99|24.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
997|8|5|1372.924|12|12.99|24.99|102.95|1|24.99|24.99|24.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
997|8|5|1397.847|12|12.99|24.99|102.95|1|24.99|24.99|24.99|4|y|completely orderable|?|?|?|?|?|?|?|?|y
997|8|5|1418.744|12|12.99|24.99|102.95|1|24.99|24.99|24.99|5|y|completely orderable|?|?|?|?|?|?|?|?|y
998|8|5|0.0|1|29.99|29.99|29.99|1|29.99|29.99|29.99|?|?|?|473|4000|529|78|14|40|2|12|n
998|8|5|0.0|2|24.99|29.99|54.98|2|24.99|29.99|54.98|?|?|?|473|4000|529|78|14|40|2|12|n
998|8|5|0.0|3|24.99|59.99|114.97|3|24.99|59.99|114.97|?|?|?|473|4000|529|78|14|40|2|12|n
999|8|5|962.963|19|299.99|629.0|7747.85|1|449.99|449.99|449.99|?|?|?|?|?|?|?|?|?|?|?|n
999|8|5|970.432|19|299.99|629.0|7747.85|1|449.99|449.99|449.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
1000|8|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|?|?|?|?|?|?|?|?|y
1000|8|5|8.12|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
1000|8|5|27.745|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|?|?|?|?|?|?|?|?|y
1001|8|5|111.916|3|179.99|179.99|359.98|1|179.99|179.99|179.99|?|?|?|?|?|?|?|?|?|?|?|n
1001|8|5|124.035|3|179.99|179.99|359.98|1|179.99|179.99|179.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
1002|8|5|0.0|1|99.99|99.99|99.99|1|99.99|99.99|99.99|?|?|?|?|?|?|?|?|?|?|?|n
1002|8|5|0.0|2|99.99|129.99|229.98|2|99.99|129.99|229.98|?|?|?|?|?|?|?|?|?|?|?|n
1002|8|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
1003|8|5|228.068|5|44.99|189.99|384.95|1|44.99|44.99|44.99|?|?|?|474|4000|511|79|1|62|2|56|y
1003|8|5|252.063|5|44.99|189.99|384.95|1|44.99|44.99|44.99|2|y|completely orderable|474|4000|511|79|1|62|2|56|y
1003|8|5|428.489|5|44.99|189.99|384.95|1|44.99|44.99|44.99|2|y|completely orderable|474|4000|511|79|1|62|2|56|y
1003|8|5|486.325|5|44.99|189.99|384.95|1|44.99|44.99|44.99|2|y|completely orderable|474|4000|511|79|1|62|2|56|y
1003|8|5|527.406|5|44.99|189.99|384.95|1|44.99|44.99|44.99|?|y|completely orderable|474|4000|511|79|1|62|2|56|y
1003|8|5|555.749|5|44.99|189.99|384.95|1|44.99|44.99|44.99|4|y|completely orderable|474|4000|511|79|1|62|2|56|y
1003|8|5|601.096|5|44.99|189.99|384.95|1|44.99|44.99|44.99|?|y|completely orderable|474|4000|511|79|1|62|2|56|y
1004|8|5|32.075|4|19.99|19.99|39.98|1|19.99|19.99|19.99|?|?|?|?|?|?|?|?|?|?|?|n
1004|8|5|67.369|7|19.99|26.99|93.96|2|19.99|26.99|46.98|?|?|?|?|?|?|?|?|?|?|?|n
1005|8|5|629.795|11|14.99|29.99|238.89|1|29.99|29.99|29.99|?|?|?|475|700|372|62|30|32|1|191|y
1005|8|5|764.898|18|14.99|29.99|388.82|2|19.99|29.99|49.98|?|?|?|475|700|372|62|30|32|1|191|y
1005|8|5|855.203|21|14.99|29.99|478.79|3|19.99|29.99|79.97|?|?|?|475|700|372|62|30|32|1|191|y
1005|8|5|906.212|24|14.99|29.99|538.76|4|19.99|29.99|99.96|?|?|?|475|700|372|62|30|32|1|191|y
1005|8|5|935.564|24|14.99|29.99|538.76|4|19.99|29.99|99.96|2|y|completely orderable|475|700|372|62|30|32|1|191|y
1005|8|5|979.861|24|14.99|29.99|538.76|4|19.99|29.99|99.96|2|y|completely orderable|475|700|372|62|30|32|1|191|y
1005|8|5|1004.97|24|14.99|29.99|538.76|4|19.99|29.99|99.96|?|y|completely orderable|475|700|372|62|30|32|1|191|y
1005|8|5|1044.282|24|14.99|29.99|538.76|4|19.99|29.99|99.96|1|y|completely orderable|475|700|372|62|30|32|1|191|y
1005|8|5|1065.101|24|14.99|29.99|538.76|4|19.99|29.99|99.96|1|y|completely orderable|475|700|372|62|30|32|1|191|y
1005|8|5|1109.18|24|14.99|29.99|538.76|4|19.99|29.99|99.96|?|y|completely orderable|475|700|372|62|30|32|1|191|y
1006|8|5|8.628|2|2.99|2.99|5.98|1|2.99|2.99|2.99|?|?|?|476|300|475|0|0|36|2|21|y
1006|8|5|93.934|4|2.99|29.99|65.96|2|2.99|29.99|32.98|?|?|?|476|300|475|0|0|36|2|21|y
1006|8|5|220.314|8|2.99|29.99|80.96|3|2.99|29.99|37.98|?|?|?|476|300|475|0|0|36|2|21|y
1006|8|5|340.51|8|2.99|29.99|80.96|3|2.99|29.99|37.98|1|y|completely orderable|476|300|475|0|0|36|2|21|y
1006|8|5|380.614|8|2.99|29.99|80.96|3|2.99|29.99|37.98|?|y|completely orderable|476|300|475|0|0|36|2|21|y
1007|8|5|57.366|3|13.99|13.99|27.98|1|13.99|13.99|13.99|?|?|?|?|?|?|?|?|?|?|?|n
1008|8|5|286.061|6|159.99|189.99|699.96|1|189.99|189.99|189.99|?|?|?|477|3500|510|229|11|42|2|12|y
1008|8|5|301.219|8|159.99|189.99|1079.94|2|189.99|189.99|379.98|?|?|?|477|3500|510|229|11|42|2|12|y
1008|8|5|361.79|11|9.99|189.99|1099.92|3|9.99|189.99|389.97|?|?|?|477|3500|510|229|11|42|2|12|y
1008|8|5|368.208|13|9.99|189.99|1119.9|4|9.99|189.99|399.96|?|?|?|477|3500|510|229|11|42|2|12|y
1008|8|5|544.097|23|9.99|189.99|1333.87|5|9.99|189.99|414.96|?|?|?|477|3500|510|229|11|42|2|12|y
1008|8|5|593.553|23|9.99|189.99|1333.87|5|9.99|189.99|414.96|1|y|completely orderable|477|3500|510|229|11|42|2|12|y
1008|8|5|983.378|23|9.99|189.99|1333.87|5|9.99|189.99|414.96|2|y|completely orderable|477|3500|510|229|11|42|2|12|y
1008|8|5|997.65|23|9.99|189.99|1333.87|5|9.99|189.99|414.96|3|y|completely orderable|477|3500|510|229|11|42|2|12|y
1008|8|5|1022.714|23|9.99|189.99|1333.87|5|9.99|189.99|414.96|4|y|completely orderable|477|3500|510|229|11|42|2|12|y
1008|8|5|1049.411|23|9.99|189.99|1333.87|5|9.99|189.99|414.96|5|y|completely orderable|477|3500|510|229|11|42|2|12|y
1009|8|5|0.0|1|?|?|?|1|?|?|?|?|?|?|?|?|?|?|?|?|?|?|n
1009|8|5|4.994|2|599.99|599.99|599.99|2|599.99|599.99|599.99|?|?|?|?|?|?|?|?|?|?|?|n
1010|8|5|114.644|13|5.99|16.8|142.73|1|5.99|5.99|5.99|?|?|?|?|?|?|?|?|?|?|?|n
1010|8|5|879.665|41|5.99|229.99|1054.45|1|5.99|5.99|5.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
1010|8|5|889.186|41|5.99|229.99|1054.45|1|5.99|5.99|5.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
1010|8|5|910.301|41|5.99|229.99|1054.45|1|5.99|5.99|5.99|1|y|?|?|?|?|?|?|?|?|?|n
1011|8|5|271.812|14|12.99|12.99|129.9|1|12.99|12.99|12.99|?|?|?|?|?|?|?|?|?|?|?|n
1011|8|5|1258.565|48|9.99|75.0|703.66|2|12.99|14.99|27.98|?|?|?|?|?|?|?|?|?|?|?|n
1011|8|5|1470.183|61|7.99|75.0|805.56|3|7.99|14.99|35.97|?|?|?|?|?|?|?|?|?|?|?|n
1011|8|5|1615.313|69|7.99|75.0|933.48|3|7.99|14.99|35.97|1|y|completely orderable|?|?|?|?|?|?|?|?|n
1012|8|5|2.357|2|379.99|379.99|759.98|1|379.99|379.99|379.99|?|?|?|?|?|?|?|?|?|?|?|n
1012|8|5|12.955|2|379.99|379.99|759.98|1|379.99|379.99|379.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
1012|8|5|15.739|2|379.99|379.99|759.98|1|379.99|379.99|379.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
1012|8|5|102.12|2|379.99|379.99|759.98|1|379.99|379.99|379.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
1012|8|5|125.058|2|379.99|379.99|759.98|1|379.99|379.99|379.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
1012|8|5|156.453|2|379.99|379.99|759.98|1|379.99|379.99|379.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
1012|8|5|179.937|2|379.99|379.99|759.98|1|379.99|379.99|379.99|5|y|completely orderable|?|?|?|?|?|?|?|?|n
1012|8|5|192.707|2|379.99|379.99|759.98|1|379.99|379.99|379.99|5|y|completely orderable|?|?|?|?|?|?|?|?|n
1012|8|5|196.8|2|379.99|379.99|759.98|1|379.99|379.99|379.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
1012|8|5|199.243|2|379.99|379.99|759.98|1|379.99|379.99|379.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
1013|8|5|12.832|2|24.95|24.95|49.9|1|24.95|24.95|24.95|?|?|?|?|?|?|?|?|?|?|?|n
1013|8|5|27.822|2|24.95|24.95|49.9|1|24.95|24.95|24.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
1014|8|5|603.844|4|3.99|449.99|537.96|1|3.99|3.99|3.99|?|?|?|478|1500|488|190|125|41|2|17|n
1014|8|5|613.725|4|3.99|449.99|537.96|1|3.99|3.99|3.99|2|y|completely not orderable|478|1500|488|190|125|41|2|17|n
1014|8|5|664.762|4|3.99|449.99|537.96|1|3.99|3.99|3.99|1|n|completely not orderable|478|1500|488|190|125|41|2|17|n
1014|8|5|670.789|4|3.99|449.99|537.96|1|3.99|3.99|3.99|1|n|completely not orderable|478|1500|488|190|125|41|2|17|n
1015|8|5|44.931|10|79.99|179.99|1019.9|1|79.99|79.99|79.99|?|?|?|?|?|?|?|?|?|?|?|n
1015|8|5|152.89|12|49.99|179.99|1119.88|2|49.99|79.99|129.98|?|?|?|?|?|?|?|?|?|?|?|n
1015|8|5|232.272|18|49.99|179.99|1539.82|2|49.99|79.99|129.98|1|y|completely orderable|?|?|?|?|?|?|?|?|n
1016|8|5|8.991|2|4.99|4.99|9.98|1|4.99|4.99|4.99|?|?|?|?|?|?|?|?|?|?|?|n
1016|8|5|309.39|8|4.99|49.95|209.78|2|4.99|49.95|54.94|?|?|?|?|?|?|?|?|?|?|?|n
1016|8|5|393.75|15|4.99|54.95|464.48|3|4.99|54.95|109.89|?|?|?|?|?|?|?|?|?|?|?|n
1016|8|5|526.671|20|4.99|65.0|679.33|4|4.99|54.95|159.84|?|?|?|?|?|?|?|?|?|?|?|n
1016|8|5|551.388|23|4.99|65.0|769.18|5|4.99|54.95|189.79|?|?|?|?|?|?|?|?|?|?|?|n
1016|8|5|561.857|25|4.99|65.0|799.08|6|4.99|54.95|204.74|?|?|?|?|?|?|?|?|?|?|?|n
1016|8|5|611.62|29|4.99|65.0|963.93|7|4.99|54.95|259.69|?|?|?|?|?|?|?|?|?|?|?|n
1016|8|5|726.755|34|4.99|65.0|1113.78|8|4.99|54.95|309.64|?|?|?|?|?|?|?|?|?|?|?|n
1017|8|5|52.624|2|19.99|19.99|39.98|1|19.99|19.99|19.99|?|?|?|?|?|?|?|?|?|?|?|n
1018|8|5|8.037|3|29.99|29.99|89.97|1|29.99|29.99|29.99|?|?|?|?|?|?|?|?|?|?|?|y
1018|8|5|1269.148|38|19.99|54.99|454.89|2|29.99|49.99|79.98|?|?|?|?|?|?|?|?|?|?|?|y
1018|8|5|1300.093|38|19.99|54.99|454.89|2|29.99|49.99|79.98|1|y|completely orderable|?|?|?|?|?|?|?|?|y
1018|8|5|1327.883|38|19.99|54.99|454.89|2|29.99|49.99|79.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
1018|8|5|1367.682|38|19.99|54.99|454.89|2|29.99|49.99|79.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
1018|8|5|1464.904|38|19.99|54.99|454.89|2|29.99|49.99|79.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
1018|8|5|1600.757|38|19.99|54.99|454.89|2|29.99|49.99|79.98|3|y|completely orderable|?|?|?|?|?|?|?|?|y
1018|8|5|1628.853|38|19.99|54.99|454.89|2|29.99|49.99|79.98|4|y|completely orderable|?|?|?|?|?|?|?|?|y
1018|8|5|1659.339|38|19.99|54.99|454.89|2|29.99|49.99|79.98|5|y|completely orderable|?|?|?|?|?|?|?|?|y
1019|8|5|8.478|2|29.99|29.99|59.98|1|29.99|29.99|29.99|?|?|?|?|?|?|?|?|?|?|?|y
1019|8|5|32.843|2|29.99|29.99|59.98|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
1019|8|5|127.163|2|29.99|29.99|59.98|1|29.99|29.99|29.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
1019|8|5|150.126|2|29.99|29.99|59.98|1|29.99|29.99|29.99|4|y|completely orderable|?|?|?|?|?|?|?|?|y
1019|8|5|171.135|2|29.99|29.99|59.98|1|29.99|29.99|29.99|5|y|completely orderable|?|?|?|?|?|?|?|?|y
1020|8|5|377.698|18|24.99|39.99|341.88|1|24.99|24.99|24.99|?|?|?|479|2900|458|73|11|41|2|15|n
1020|8|5|445.673|22|24.99|39.99|431.85|2|24.99|29.99|54.98|?|?|?|479|2900|458|73|11|41|2|15|n
1020|8|5|780.242|28|14.99|39.99|506.81|3|14.99|29.99|69.97|?|?|?|479|2900|458|73|11|41|2|15|n
1020|8|5|1390.094|39|9.95|39.99|765.94|4|14.99|29.99|99.87|?|?|?|479|2900|458|73|11|41|2|15|n
1020|8|5|1541.722|45|9.95|39.99|830.89|5|12.99|29.99|112.86|?|?|?|479|2900|458|73|11|41|2|15|n
1020|8|5|1964.865|54|9.95|39.99|870.85|6|9.99|29.99|122.85|?|?|?|479|2900|458|73|11|41|2|15|n
1021|8|5|364.774|6|19.99|19.99|119.94|1|19.99|19.99|19.99|?|?|?|?|?|?|?|?|?|?|?|n
1021|8|5|377.129|6|19.99|19.99|119.94|1|19.99|19.99|19.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
1021|8|5|2000.544|13|19.99|19.99|259.87|2|19.99|19.99|39.98|?|?|?|?|?|?|?|?|?|?|?|n
1021|8|5|2092.158|17|9.99|19.99|299.83|3|9.99|19.99|49.97|?|?|?|?|?|?|?|?|?|?|?|n
1021|8|5|2121.233|21|9.99|19.99|339.79|4|9.99|19.99|59.96|?|?|?|?|?|?|?|?|?|?|?|n
1021|8|5|2135.9|21|9.99|19.99|339.79|4|9.99|19.99|59.96|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
1021|8|5|2277.052|26|9.99|19.99|429.74|5|9.99|19.99|79.95|?|?|?|?|?|?|?|?|?|?|?|n
1021|8|5|2311.485|26|9.99|19.99|429.74|5|9.99|19.99|79.95|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
1021|8|5|2656.711|39|9.99|44.99|839.66|6|9.99|25.0|104.95|?|?|?|?|?|?|?|?|?|?|?|n
1021|8|5|2933.579|51|9.99|44.99|1249.54|7|9.99|39.99|144.94|?|?|?|?|?|?|?|?|?|?|?|n
1021|8|5|2948.765|51|9.99|44.99|1249.54|7|9.99|39.99|144.94|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
1021|8|5|3475.057|70|9.99|44.99|1844.38|8|9.99|39.99|174.93|?|?|?|?|?|?|?|?|?|?|?|n
1021|8|5|3493.309|70|9.99|44.99|1844.38|8|9.99|39.99|174.93|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
1021|8|5|4786.949|89|9.99|59.0|2532.21|8|9.99|39.99|174.93|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
1022|8|5|0.0|1|16.8|16.8|16.8|1|16.8|16.8|16.8|?|?|?|480|600|487|112|4|39|2|63|y
1022|8|5|0.0|2|9.99|16.8|26.79|2|9.99|16.8|26.79|?|?|?|480|600|487|112|4|39|2|63|y
1022|8|5|8.492|2|9.99|16.8|26.79|2|9.99|16.8|26.79|1|y|completely orderable|480|600|487|112|4|39|2|63|y
1022|8|5|25.963|2|9.99|16.8|26.79|2|9.99|16.8|26.79|2|y|completely orderable|480|600|487|112|4|39|2|63|y
